Image,Mask
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1126_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1126_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1126_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1127_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1127_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1127_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1127_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1128_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1128_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1128_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1128_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1129_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1129_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1129_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1129_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/112_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/112_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/112_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/112_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1130_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1130_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1130_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1130_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1131_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1131_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1131_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1131_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1132_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1132_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1132_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1132_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1133_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1133_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1133_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1133_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1134_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1134_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1134_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1134_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1135_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1135_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1135_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1135_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1136_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1136_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1136_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1136_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1137_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1137_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1137_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1137_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1138_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1138_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1138_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1138_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1139_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1139_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1139_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1139_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/113_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/113_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/113_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/113_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1140_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1140_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1140_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1140_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1141_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1141_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1141_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1141_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1142_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1142_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1142_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1142_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1143_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1143_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1143_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/1143_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/114_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/114_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/114_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/114_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/115_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/115_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/115_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/115_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/116_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/116_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/116_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/116_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/117_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/117_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/117_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/117_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/118_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/118_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/118_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/118_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/119_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/119_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/119_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/119_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/11_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/11_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/11_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/11_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/120_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/120_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/120_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/120_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/121_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/121_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/121_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/121_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/122_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/122_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/122_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/122_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/123_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/123_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/123_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/123_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/124_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/124_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/124_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/124_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/125_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/125_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/125_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/125_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/126_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/126_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/126_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/126_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/127_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/127_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/127_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/127_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/128_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/128_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/128_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/128_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/129_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/129_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/129_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/129_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/12_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/12_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/12_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/12_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/130_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/130_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/130_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/130_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/131_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/131_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/131_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/131_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/132_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/132_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/132_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/132_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/133_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/133_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/133_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/133_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/134_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/134_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/134_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/134_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/135_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/135_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/135_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/135_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/136_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/136_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/136_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/136_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/137_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/137_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/137_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/137_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/138_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/138_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/138_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/138_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/139_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/139_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/139_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/139_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/13_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/13_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/13_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/13_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/140_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/140_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/140_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/140_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/141_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/141_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/141_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/141_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/142_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/142_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/142_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/142_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/143_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/143_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/143_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/143_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/144_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/144_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/144_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/144_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/145_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/145_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/145_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/145_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/146_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/146_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/146_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/146_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/147_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/147_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/147_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/147_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/148_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/148_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/148_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/148_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/149_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/149_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/149_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/149_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/14_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/14_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/14_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/14_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/150_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/150_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/150_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/150_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/151_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/151_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/151_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/151_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/152_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/152_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/152_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/152_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/153_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/153_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/153_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/153_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/154_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/154_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/154_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/154_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/155_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/155_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/155_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/155_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/156_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/156_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/156_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/156_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/157_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/157_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/157_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/157_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/158_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/158_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/158_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/158_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/159_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/159_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/159_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/159_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/15_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/15_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/15_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/15_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/160_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/160_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/160_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/160_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/161_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/161_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/161_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/161_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/162_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/162_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/162_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/162_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/163_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/163_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/163_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/163_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/164_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/164_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/164_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/164_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/165_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/165_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/165_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/165_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/166_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/166_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/166_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/166_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/167_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/167_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/167_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/167_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/168_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/168_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/168_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/168_4.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/169_1.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/169_2.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/169_3.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain/Image/169_4.npy,1
